cohort,replicate,module,phase,seed,status,error_message,unique_sampled_people,elapsed_seconds
MHAS,7,wealth_within_low_education,final,483007,valid,,9619,3.83
MHAS,8,recovery_phase,final,483008,valid,,9597,0.0700000000000003
MHAS,8,wealth_by_sex,final,483008,valid,,9597,7.61
MHAS,8,wealth_within_low_education,final,483008,valid,,9597,3.83
MHAS,9,recovery_phase,final,483009,valid,,9576,0.0399999999999991
MHAS,9,wealth_by_sex,final,483009,valid,,9576,7.61
MHAS,9,wealth_within_low_education,final,483009,valid,,9576,3.8
MHAS,10,recovery_phase,final,483010,valid,,9529,0.0499999999999972
MHAS,10,wealth_by_sex,final,483010,valid,,9529,8.47
MHAS,10,wealth_within_low_education,final,483010,valid,,9529,3.69
MHAS,11,recovery_phase,final,483011,valid,,9552,0.0699999999999932
MHAS,11,wealth_by_sex,final,483011,valid,,9552,7.99000000000001
MHAS,11,wealth_within_low_education,final,483011,valid,,9552,3.7
MHAS,12,recovery_phase,final,483012,valid,,9565,0.0499999999999972
MHAS,12,wealth_by_sex,final,483012,valid,,9565,8.22000000000001
MHAS,12,wealth_within_low_education,final,483012,valid,,9565,3.8
MHAS,13,recovery_phase,final,483013,valid,,9600,0.0499999999999972
MHAS,13,wealth_by_sex,final,483013,valid,,9600,6.83
MHAS,13,wealth_within_low_education,final,483013,valid,,9600,3.14
MHAS,14,recovery_phase,final,483014,valid,,9522,0.0499999999999972
MHAS,14,wealth_by_sex,final,483014,valid,,9522,7
MHAS,14,wealth_within_low_education,final,483014,valid,,9522,3.63
MHAS,15,recovery_phase,final,483015,valid,,9607,0.0499999999999972
MHAS,15,wealth_by_sex,final,483015,valid,,9607,7.11
MHAS,15,wealth_within_low_education,final,483015,valid,,9607,3.5
MHAS,16,recovery_phase,final,483016,valid,,9600,0.0300000000000011
MHAS,16,wealth_by_sex,final,483016,valid,,9600,7.37000000000001
MHAS,16,wealth_within_low_education,final,483016,valid,,9600,3.67999999999998
MHAS,17,recovery_phase,final,483017,valid,,9623,0.0300000000000011
MHAS,17,wealth_by_sex,final,483017,valid,,9623,6.47
MHAS,17,wealth_within_low_education,final,483017,valid,,9623,2.76999999999998
MHAS,18,recovery_phase,final,483018,valid,,9643,0.039999999999992
MHAS,18,wealth_by_sex,final,483018,valid,,9643,7.28
MHAS,18,wealth_within_low_education,final,483018,valid,,9643,3.88
MHAS,19,recovery_phase,final,483019,valid,,9656,0.039999999999992
MHAS,19,wealth_by_sex,final,483019,valid,,9656,7.58000000000001
MHAS,19,wealth_within_low_education,final,483019,valid,,9656,3.82000000000002
MHAS,20,recovery_phase,final,483020,valid,,9627,0.0600000000000023
MHAS,20,wealth_by_sex,final,483020,valid,,9627,6.47
MHAS,20,wealth_within_low_education,final,483020,valid,,9627,5.15000000000001
MHAS,21,recovery_phase,final,483021,valid,,9557,0.0599999999999739
MHAS,21,wealth_by_sex,final,483021,valid,,9557,8.03
MHAS,21,wealth_within_low_education,final,483021,valid,,9557,3.88999999999999
MHAS,22,recovery_phase,final,483022,valid,,9625,0.039999999999992
MHAS,22,wealth_by_sex,final,483022,valid,,9625,8.10999999999999
MHAS,22,wealth_within_low_education,final,483022,valid,,9625,3.70000000000002
MHAS,23,recovery_phase,final,483023,valid,,9552,0.0500000000000114
MHAS,23,wealth_by_sex,final,483023,valid,,9552,7.75
MHAS,23,wealth_within_low_education,final,483023,valid,,9552,3.85999999999999
MHAS,24,recovery_phase,final,483024,valid,,9574,0.0600000000000023
MHAS,24,wealth_by_sex,final,483024,valid,,9574,7.11000000000001
MHAS,24,wealth_within_low_education,final,483024,valid,,9574,3.66999999999999
MHAS,25,recovery_phase,final,483025,valid,,9556,0.0599999999999739
MHAS,25,wealth_by_sex,final,483025,valid,,9556,7
MHAS,25,wealth_within_low_education,final,483025,valid,,9556,3.41999999999999
MHAS,26,recovery_phase,final,483026,valid,,9588,0.049999999999983
MHAS,26,wealth_by_sex,final,483026,valid,,9588,7.23000000000002
MHAS,26,wealth_within_low_education,final,483026,valid,,9588,3.32999999999998
MHAS,27,recovery_phase,final,483027,valid,,9607,0.0300000000000296
MHAS,27,wealth_by_sex,final,483027,valid,,9607,6.97
MHAS,27,wealth_within_low_education,final,483027,valid,,9607,3.50999999999999
MHAS,28,recovery_phase,final,483028,valid,,9562,0.0400000000000205
MHAS,28,wealth_by_sex,final,483028,valid,,9562,7.82999999999998
MHAS,28,wealth_within_low_education,final,483028,valid,,9562,4.08999999999998
MHAS,29,recovery_phase,final,483029,valid,,9586,0.0500000000000114
MHAS,29,wealth_by_sex,final,483029,valid,,9586,8.49000000000001
MHAS,29,wealth_within_low_education,final,483029,valid,,9586,3.68000000000001
MHAS,30,recovery_phase,final,483030,valid,,9559,0.0500000000000114
MHAS,30,wealth_by_sex,final,483030,valid,,9559,7.16000000000003
MHAS,30,wealth_within_low_education,final,483030,valid,,9559,3.57999999999998
MHAS,31,recovery_phase,final,483031,valid,,9587,0.0500000000000114
MHAS,31,wealth_by_sex,final,483031,valid,,9587,7.01999999999998
MHAS,31,wealth_within_low_education,final,483031,valid,,9587,3.38999999999999
MHAS,32,recovery_phase,final,483032,valid,,9581,0.0400000000000205
MHAS,32,wealth_by_sex,final,483032,valid,,9581,7.29000000000002
MHAS,32,wealth_within_low_education,final,483032,valid,,9581,3.5
MHAS,33,recovery_phase,final,483033,valid,,9607,0.0600000000000023
MHAS,33,wealth_by_sex,final,483033,valid,,9607,9.06999999999999
MHAS,33,wealth_within_low_education,final,483033,valid,,9607,4.12
MHAS,34,recovery_phase,final,483034,valid,,9589,0.0500000000000114
MHAS,34,wealth_by_sex,final,483034,valid,,9589,8.13
MHAS,34,wealth_within_low_education,final,483034,valid,,9589,3.54999999999995
MHAS,35,recovery_phase,final,483035,valid,,9591,0.0600000000000023
MHAS,35,wealth_by_sex,final,483035,valid,,9591,7.27999999999997
MHAS,35,wealth_within_low_education,final,483035,valid,,9591,3.75999999999999
MHAS,36,recovery_phase,final,483036,valid,,9605,0.0600000000000023
MHAS,36,wealth_by_sex,final,483036,valid,,9605,8.77000000000004
MHAS,36,wealth_within_low_education,final,483036,valid,,9605,3.85999999999996
MHAS,37,recovery_phase,final,483037,valid,,9582,0.0500000000000114
MHAS,37,wealth_by_sex,final,483037,valid,,9582,8.60000000000002
MHAS,37,wealth_within_low_education,final,483037,valid,,9582,3.94999999999999
MHAS,38,recovery_phase,final,483038,valid,,9531,0.0500000000000114
MHAS,38,wealth_by_sex,final,483038,valid,,9531,8.78000000000003
MHAS,38,wealth_within_low_education,final,483038,valid,,9531,3.85999999999996
MHAS,39,recovery_phase,final,483039,valid,,9594,0.0600000000000023
MHAS,39,wealth_by_sex,final,483039,valid,,9594,7.90999999999997
MHAS,39,wealth_within_low_education,final,483039,valid,,9594,4.35000000000002
MHAS,40,recovery_phase,final,483040,valid,,9570,0.0500000000000114
MHAS,40,wealth_by_sex,final,483040,valid,,9570,8.76999999999998
MHAS,40,wealth_within_low_education,final,483040,valid,,9570,5.35000000000002
MHAS,41,recovery_phase,final,483041,valid,,9579,0.0499999999999545
MHAS,41,wealth_by_sex,final,483041,valid,,9579,14.3
MHAS,41,wealth_within_low_education,final,483041,valid,,9579,4.17000000000002
MHAS,42,recovery_phase,final,483042,valid,,9564,0.0400000000000205
MHAS,42,wealth_by_sex,final,483042,valid,,9564,7.38
MHAS,42,wealth_within_low_education,final,483042,valid,,9564,3
MHAS,43,recovery_phase,final,483043,valid,,9553,0.0299999999999727
MHAS,43,wealth_by_sex,final,483043,valid,,9553,6.67000000000002
MHAS,43,wealth_within_low_education,final,483043,valid,,9553,3.25
MHAS,44,recovery_phase,final,483044,valid,,9612,0.0500000000000114
MHAS,44,wealth_by_sex,final,483044,valid,,9612,7.18000000000001
MHAS,44,wealth_within_low_education,final,483044,valid,,9612,3.09999999999997
MHAS,45,recovery_phase,final,483045,valid,,9530,0.0300000000000296
MHAS,45,wealth_by_sex,final,483045,valid,,9530,6.14000000000004
MHAS,45,wealth_within_low_education,final,483045,valid,,9530,3.11000000000001
MHAS,46,recovery_phase,final,483046,valid,,9597,0.0400000000000205
MHAS,46,wealth_by_sex,final,483046,valid,,9597,5.77000000000004
MHAS,46,wealth_within_low_education,final,483046,valid,,9597,2.91999999999996
MHAS,47,recovery_phase,final,483047,valid,,9626,0.0400000000000205
MHAS,47,wealth_by_sex,final,483047,valid,,9626,5.77999999999997
MHAS,47,wealth_within_low_education,final,483047,valid,,9626,2.59000000000003
MHAS,48,recovery_phase,final,483048,valid,,9570,0.0500000000000114
MHAS,48,wealth_by_sex,final,483048,valid,,9570,5.41999999999996
MHAS,48,wealth_within_low_education,final,483048,valid,,9570,2.72000000000003
MHAS,49,recovery_phase,final,483049,valid,,9543,0.0499999999999545
MHAS,49,wealth_by_sex,final,483049,valid,,9543,6.19000000000006
MHAS,49,wealth_within_low_education,final,483049,valid,,9543,3.11000000000001
MHAS,50,recovery_phase,final,483050,valid,,9542,0.0299999999999727
MHAS,50,wealth_by_sex,final,483050,valid,,9542,6.33000000000004
MHAS,50,wealth_within_low_education,final,483050,valid,,9542,3.1099999999999
MHAS,51,recovery_phase,final,483051,valid,,9625,0.0499999999999545
MHAS,51,wealth_by_sex,final,483051,valid,,9625,6.74000000000001
MHAS,51,wealth_within_low_education,final,483051,valid,,9625,3.53000000000009
MHAS,52,recovery_phase,final,483052,valid,,9556,0.0499999999999545
MHAS,52,wealth_by_sex,final,483052,valid,,9556,6.47000000000003
MHAS,52,wealth_within_low_education,final,483052,valid,,9556,3.35000000000002
MHAS,53,recovery_phase,final,483053,valid,,9644,0.0499999999999545
MHAS,53,wealth_by_sex,final,483053,valid,,9644,6.53000000000009
MHAS,53,wealth_within_low_education,final,483053,valid,,9644,3.04999999999995
MHAS,54,recovery_phase,final,483054,valid,,9604,0.0399999999999636
MHAS,54,wealth_by_sex,final,483054,valid,,9604,6.65999999999997
MHAS,54,wealth_within_low_education,final,483054,valid,,9604,3.13999999999999
MHAS,55,recovery_phase,final,483055,valid,,9590,0.0499999999999545
MHAS,55,wealth_by_sex,final,483055,valid,,9590,7.11000000000001
MHAS,55,wealth_within_low_education,final,483055,valid,,9590,3.49000000000001
MHAS,56,recovery_phase,final,483056,valid,,9651,0.0500000000000682
MHAS,56,wealth_by_sex,final,483056,valid,,9651,6.93000000000006
MHAS,56,wealth_within_low_education,final,483056,valid,,9651,3.34000000000003
MHAS,57,recovery_phase,final,483057,valid,,9645,0.0400000000000773
MHAS,57,wealth_by_sex,final,483057,valid,,9645,6.64999999999998
MHAS,57,wealth_within_low_education,final,483057,valid,,9645,3.36000000000001
MHAS,58,recovery_phase,final,483058,valid,,9566,0.0299999999999727
MHAS,58,wealth_by_sex,final,483058,valid,,9566,6.88999999999999
MHAS,58,wealth_within_low_education,final,483058,valid,,9566,3.04999999999995
MHAS,59,recovery_phase,final,483059,valid,,9656,0.0299999999999727
MHAS,59,wealth_by_sex,final,483059,valid,,9656,6.74000000000001
MHAS,59,wealth_within_low_education,final,483059,valid,,9656,2.9799999999999
MHAS,60,recovery_phase,final,483060,valid,,9542,0.0399999999999636
MHAS,60,wealth_by_sex,final,483060,valid,,9542,6.43999999999994
MHAS,60,wealth_within_low_education,final,483060,valid,,9542,3.07999999999993
MHAS,61,recovery_phase,final,483061,valid,"",9606,0.0499999999999545
MHAS,61,wealth_by_sex,final,483061,valid,"",9606,6.42999999999995
MHAS,61,wealth_within_low_education,final,483061,valid,"",9606,2.95000000000005
MHAS,62,recovery_phase,final,483062,valid,"",9530,0.0299999999999727
MHAS,62,wealth_by_sex,final,483062,valid,"",9530,6.47000000000003
MHAS,62,wealth_within_low_education,final,483062,valid,"",9530,3
MHAS,63,recovery_phase,final,483063,valid,"",9605,0.0299999999999727
MHAS,63,wealth_by_sex,final,483063,valid,"",9605,6.56999999999994
MHAS,63,wealth_within_low_education,final,483063,valid,"",9605,3.25999999999999
MHAS,64,recovery_phase,final,483064,valid,"",9594,0.0499999999999545
MHAS,64,wealth_by_sex,final,483064,valid,"",9594,6.40999999999997
MHAS,64,wealth_within_low_education,final,483064,valid,"",9594,3.19999999999993
MHAS,65,recovery_phase,final,483065,valid,"",9662,0.0300000000000864
MHAS,65,wealth_by_sex,final,483065,valid,"",9662,7.31999999999994
MHAS,65,wealth_within_low_education,final,483065,failed,nonconvergent/nonfinite model,9662,1.90999999999997
MHAS,66,recovery_phase,final,483066,valid,,9599,0.0399999999999636
MHAS,66,wealth_by_sex,final,483066,valid,,9599,6.36000000000001
MHAS,66,wealth_within_low_education,final,483066,valid,,9599,3.37
MHAS,67,recovery_phase,final,483067,valid,,9612,0.0499999999999545
MHAS,67,wealth_by_sex,final,483067,valid,,9612,6.40999999999997
MHAS,67,wealth_within_low_education,final,483067,valid,,9612,3.25
MHAS,68,recovery_phase,final,483068,valid,,9628,0.0400000000000773
MHAS,68,wealth_by_sex,final,483068,valid,,9628,6.84000000000003
MHAS,68,wealth_within_low_education,final,483068,valid,,9628,3.50999999999999
MHAS,69,recovery_phase,final,483069,valid,,9581,0.0499999999999545
MHAS,69,wealth_by_sex,final,483069,valid,,9581,7.29999999999996
MHAS,69,wealth_within_low_education,final,483069,valid,,9581,3.47000000000003
MHAS,70,recovery_phase,final,483070,valid,,9547,0.0500000000000682
MHAS,70,wealth_by_sex,final,483070,valid,,9547,7.30999999999995
MHAS,70,wealth_within_low_education,final,483070,valid,,9547,3.25
MHAS,71,recovery_phase,final,483071,valid,,9582,0.0399999999999636
MHAS,71,wealth_by_sex,final,483071,valid,,9582,7.55000000000007
MHAS,71,wealth_within_low_education,final,483071,valid,,9582,3.66000000000008
MHAS,72,recovery_phase,final,483072,valid,,9585,0.0399999999999636
MHAS,72,wealth_by_sex,final,483072,valid,,9585,7.75
MHAS,72,wealth_within_low_education,final,483072,valid,,9585,3.52999999999997
MHAS,73,recovery_phase,final,483073,valid,,9637,0.0400000000000773
MHAS,73,wealth_by_sex,final,483073,valid,,9637,8.69999999999993
MHAS,73,wealth_within_low_education,final,483073,valid,,9637,3.82000000000005
MHAS,74,recovery_phase,final,483074,valid,,9595,0.0600000000000591
MHAS,74,wealth_by_sex,final,483074,valid,,9595,10.97
MHAS,74,wealth_within_low_education,final,483074,valid,,9595,4.3900000000001
MHAS,75,recovery_phase,final,483075,valid,,9586,0.0599999999999454
MHAS,75,wealth_by_sex,final,483075,valid,,9586,9.71999999999991
MHAS,75,wealth_within_low_education,final,483075,valid,,9586,3.80999999999995
MHAS,76,recovery_phase,final,483076,valid,,9600,0.0299999999999727
MHAS,76,wealth_by_sex,final,483076,valid,,9600,10.71
MHAS,76,wealth_within_low_education,final,483076,valid,,9600,3.88
MHAS,77,recovery_phase,final,483077,valid,,9582,0.0499999999999545
MHAS,77,wealth_by_sex,final,483077,valid,,9582,7
MHAS,77,wealth_within_low_education,final,483077,valid,,9582,3.26999999999998
MHAS,78,recovery_phase,final,483078,valid,,9569,0.0399999999999636
MHAS,78,wealth_by_sex,final,483078,valid,,9569,7.40999999999997
MHAS,78,wealth_within_low_education,final,483078,valid,,9569,3.34000000000003
MHAS,79,recovery_phase,final,483079,valid,,9605,0.0299999999999727
MHAS,79,wealth_by_sex,final,483079,valid,,9605,9.37
MHAS,79,wealth_within_low_education,final,483079,valid,,9605,3.52999999999997
MHAS,80,recovery_phase,final,483080,valid,,9610,0.0399999999999636
MHAS,80,wealth_by_sex,final,483080,valid,,9610,7.46000000000004
MHAS,80,wealth_within_low_education,final,483080,valid,,9610,3.40000000000009
MHAS,81,recovery_phase,final,483081,valid,,9547,0.0400000000000773
MHAS,81,wealth_by_sex,final,483081,valid,,9547,6.88
MHAS,81,wealth_within_low_education,final,483081,valid,,9547,3.65999999999997
MHAS,82,recovery_phase,final,483082,valid,,9601,0.0500000000000682
MHAS,82,wealth_by_sex,final,483082,valid,,9601,7.86000000000001
MHAS,82,wealth_within_low_education,final,483082,valid,,9601,4
MHAS,83,recovery_phase,final,483083,valid,,9584,0.0499999999999545
MHAS,83,wealth_by_sex,final,483083,valid,,9584,7.22000000000003
MHAS,83,wealth_within_low_education,final,483083,valid,,9584,3.5
MHAS,84,recovery_phase,final,483084,valid,,9628,0.0399999999999636
MHAS,84,wealth_by_sex,final,483084,valid,,9628,7.25
MHAS,84,wealth_within_low_education,final,483084,valid,,9628,3.79999999999995
MHAS,85,recovery_phase,final,483085,valid,,9611,0.0500000000000682
MHAS,85,wealth_by_sex,final,483085,valid,,9611,6.65999999999997
MHAS,85,wealth_within_low_education,final,483085,valid,,9611,3.36000000000001
MHAS,86,recovery_phase,final,483086,valid,,9647,0.0499999999999545
MHAS,86,wealth_by_sex,final,483086,valid,,9647,6.42000000000007
MHAS,86,wealth_within_low_education,final,483086,valid,,9647,3.42000000000007
MHAS,87,recovery_phase,final,483087,valid,,9515,0.0400000000000773
MHAS,87,wealth_by_sex,final,483087,valid,,9515,7
MHAS,87,wealth_within_low_education,final,483087,valid,,9515,3.80000000000007
MHAS,88,recovery_phase,final,483088,valid,,9486,0.0400000000000773
MHAS,88,wealth_by_sex,final,483088,valid,,9486,7.66999999999996
MHAS,88,wealth_within_low_education,final,483088,valid,,9486,3.58000000000004
MHAS,89,recovery_phase,final,483089,valid,,9489,0.0499999999999545
MHAS,89,wealth_by_sex,final,483089,valid,,9489,7.19000000000006
MHAS,89,wealth_within_low_education,final,483089,valid,,9489,3.38999999999999
MHAS,90,recovery_phase,final,483090,valid,,9574,0.0699999999999363
MHAS,90,wealth_by_sex,final,483090,valid,,9574,7.55000000000007
MHAS,90,wealth_within_low_education,final,483090,valid,,9574,3.88
MHAS,91,recovery_phase,final,483091,valid,,9595,0.0600000000000591
MHAS,91,wealth_by_sex,final,483091,valid,,9595,9.75
MHAS,91,wealth_within_low_education,final,483091,valid,,9595,4.34999999999991
MHAS,92,recovery_phase,final,483092,valid,,9562,0.0500000000000682
MHAS,92,wealth_by_sex,final,483092,valid,,9562,7.38999999999999
MHAS,92,wealth_within_low_education,final,483092,valid,,9562,3.62
MHAS,93,recovery_phase,final,483093,valid,,9609,0.0400000000000773
MHAS,93,wealth_by_sex,final,483093,valid,,9609,7.20000000000005
MHAS,93,wealth_within_low_education,final,483093,valid,,9609,3.42000000000007
MHAS,94,recovery_phase,final,483094,valid,,9601,0.0499999999999545
MHAS,94,wealth_by_sex,final,483094,valid,,9601,7.20000000000005
MHAS,94,wealth_within_low_education,final,483094,valid,,9601,3.38999999999999
MHAS,95,recovery_phase,final,483095,valid,,9569,0.0499999999999545
MHAS,95,wealth_by_sex,final,483095,valid,,9569,6.68999999999994
MHAS,95,wealth_within_low_education,final,483095,valid,,9569,3.29999999999995
MHAS,96,recovery_phase,final,483096,valid,,9627,0.0499999999999545
MHAS,96,wealth_by_sex,final,483096,valid,,9627,7.54999999999996
MHAS,96,wealth_within_low_education,final,483096,valid,,9627,3.26999999999998
MHAS,97,recovery_phase,final,483097,valid,,9577,0.0499999999999545
MHAS,97,wealth_by_sex,final,483097,valid,,9577,7.31999999999994
MHAS,97,wealth_within_low_education,final,483097,valid,,9577,3.5300000000002
MHAS,98,recovery_phase,final,483098,valid,,9611,0.0600000000001728
MHAS,98,wealth_by_sex,final,483098,valid,,9611,7.15999999999985
MHAS,98,wealth_within_low_education,final,483098,valid,,9611,3.58999999999992
MHAS,99,recovery_phase,final,483099,valid,,9568,0.0500000000001819
MHAS,99,wealth_by_sex,final,483099,valid,,9568,6.98000000000002
MHAS,99,wealth_within_low_education,final,483099,valid,,9568,3.37999999999988
MHAS,100,recovery_phase,final,483100,valid,,9574,0.0599999999999454
MHAS,100,wealth_by_sex,final,483100,valid,,9574,7.36000000000013
MHAS,100,wealth_within_low_education,final,483100,valid,,9574,3.44000000000005
MHAS,101,recovery_phase,final,483101,valid,,9557,0.0499999999999545
MHAS,101,wealth_by_sex,final,483101,valid,,9557,7.11999999999989
MHAS,101,wealth_within_low_education,final,483101,valid,,9557,3.47000000000003
MHAS,102,recovery_phase,final,483102,valid,,9552,0.0499999999999545
MHAS,102,wealth_by_sex,final,483102,valid,,9552,7.05999999999995
MHAS,102,wealth_within_low_education,final,483102,valid,,9552,3.16000000000008
MHAS,103,recovery_phase,final,483103,valid,,9612,0.0399999999999636
MHAS,103,wealth_by_sex,final,483103,valid,,9612,6.87999999999988
MHAS,103,wealth_within_low_education,final,483103,valid,,9612,3.16999999999985
MHAS,104,recovery_phase,final,483104,valid,,9598,0.0500000000001819
MHAS,104,wealth_by_sex,final,483104,valid,,9598,6.29000000000019
MHAS,104,wealth_within_low_education,final,483104,valid,,9598,3.30999999999995
MHAS,105,recovery_phase,final,483105,valid,,9602,0.0299999999999727
MHAS,105,wealth_by_sex,final,483105,valid,,9602,6.36000000000013
MHAS,105,wealth_within_low_education,final,483105,valid,,9602,2.97000000000003
MHAS,106,recovery_phase,final,483106,valid,,9612,0.040000000000191
MHAS,106,wealth_by_sex,final,483106,valid,,9612,6.07999999999993
MHAS,106,wealth_within_low_education,final,483106,valid,,9612,2.98000000000002
MHAS,107,recovery_phase,final,483107,valid,,9665,0.0299999999999727
MHAS,107,wealth_by_sex,final,483107,valid,,9665,6.76999999999998
MHAS,107,wealth_within_low_education,final,483107,valid,,9665,2.9699999999998
MHAS,108,recovery_phase,final,483108,valid,,9565,0.0299999999999727
MHAS,108,wealth_by_sex,final,483108,valid,,9565,6.12999999999988
MHAS,108,wealth_within_low_education,final,483108,valid,,9565,2.61000000000013
MHAS,109,recovery_phase,final,483109,valid,,9603,0.0299999999999727
MHAS,109,wealth_by_sex,final,483109,valid,,9603,5.55999999999995
MHAS,109,wealth_within_low_education,final,483109,valid,,9603,2.92000000000007
MHAS,110,recovery_phase,final,483110,valid,,9637,0.0299999999999727
MHAS,110,wealth_by_sex,final,483110,valid,,9637,5.6099999999999
MHAS,110,wealth_within_low_education,final,483110,valid,,9637,2.6400000000001
MHAS,111,recovery_phase,final,483111,valid,,9602,0.0299999999999727
MHAS,111,wealth_by_sex,final,483111,valid,,9602,5.84999999999991
MHAS,111,wealth_within_low_education,final,483111,valid,,9602,3.22000000000003
MHAS,112,recovery_phase,final,483112,valid,,9647,0.0299999999999727
MHAS,112,wealth_by_sex,final,483112,valid,,9647,5.80000000000018
MHAS,112,wealth_within_low_education,final,483112,valid,,9647,2.65999999999985
MHAS,113,recovery_phase,final,483113,valid,,9586,0.0300000000002001
MHAS,113,wealth_by_sex,final,483113,valid,,9586,5.49000000000001
MHAS,113,wealth_within_low_education,final,483113,valid,,9586,2.95000000000005
MHAS,114,recovery_phase,final,483114,valid,,9644,0.0300000000002001
MHAS,114,wealth_by_sex,final,483114,valid,,9644,5.97000000000003
MHAS,114,wealth_within_low_education,final,483114,valid,,9644,2.65999999999985
MHAS,115,recovery_phase,final,483115,valid,,9551,0.040000000000191
MHAS,115,wealth_by_sex,final,483115,valid,,9551,5.35000000000014
MHAS,115,wealth_within_low_education,final,483115,valid,,9551,2.84999999999991
MHAS,116,recovery_phase,final,483116,valid,,9653,0.0499999999999545
MHAS,116,wealth_by_sex,final,483116,valid,,9653,5.31999999999994
MHAS,116,wealth_within_low_education,final,483116,valid,,9653,2.76999999999998
MHAS,117,recovery_phase,final,483117,valid,,9553,0.0499999999999545
MHAS,117,wealth_by_sex,final,483117,valid,,9553,6.84999999999991
MHAS,117,wealth_within_low_education,final,483117,valid,,9553,3.76999999999998
MHAS,118,recovery_phase,final,483118,valid,,9585,0.0299999999999727
MHAS,118,wealth_by_sex,final,483118,valid,,9585,7.42000000000007
MHAS,118,wealth_within_low_education,final,483118,valid,,9585,3.26999999999998
MHAS,119,recovery_phase,final,483119,valid,,9589,0.0599999999999454
MHAS,119,wealth_by_sex,final,483119,valid,,9589,7.58999999999992
MHAS,119,wealth_within_low_education,final,483119,valid,,9589,3.25999999999999
MHAS,120,recovery_phase,final,483120,valid,,9598,0.0399999999999636
MHAS,120,wealth_by_sex,final,483120,valid,,9598,6.72000000000003
MHAS,120,wealth_within_low_education,final,483120,valid,,9598,3.65999999999985
MHAS,121,recovery_phase,final,483121,valid,,9591,0.0500000000001819
MHAS,121,wealth_by_sex,final,483121,valid,,9591,7.1099999999999
MHAS,121,wealth_within_low_education,final,483121,valid,,9591,3.5
MHAS,122,recovery_phase,final,483122,valid,,9691,0.0499999999999545
MHAS,122,wealth_by_sex,final,483122,valid,,9691,6.73000000000002
MHAS,122,wealth_within_low_education,final,483122,valid,,9691,3.2800000000002
MHAS,123,recovery_phase,final,483123,valid,,9597,0.0600000000001728
MHAS,123,wealth_by_sex,final,483123,valid,,9597,7.18999999999983
MHAS,123,wealth_within_low_education,final,483123,valid,,9597,3.37999999999988
MHAS,124,recovery_phase,final,483124,valid,,9600,0.0599999999999454
MHAS,124,wealth_by_sex,final,483124,valid,,9600,7.41000000000008
MHAS,124,wealth_within_low_education,final,483124,valid,,9600,3.65000000000009
MHAS,125,recovery_phase,final,483125,valid,,9574,0.0699999999999363
MHAS,125,wealth_by_sex,final,483125,valid,,9574,7.36999999999989
MHAS,125,wealth_within_low_education,final,483125,valid,,9574,3.21000000000004
MHAS,126,recovery_phase,final,483126,valid,,9569,0.0499999999999545
MHAS,126,wealth_by_sex,final,483126,valid,,9569,7.00999999999999
MHAS,126,wealth_within_low_education,final,483126,valid,,9569,4.17000000000007
MHAS,127,recovery_phase,final,483127,valid,,9585,0.0499999999999545
MHAS,127,wealth_by_sex,final,483127,valid,,9585,7.5
MHAS,127,wealth_within_low_education,final,483127,valid,,9585,3.67000000000007
MHAS,128,recovery_phase,final,483128,valid,,9622,0.0499999999999545
MHAS,128,wealth_by_sex,final,483128,valid,,9622,9.44000000000005
MHAS,128,wealth_within_low_education,final,483128,valid,,9622,4.76999999999998
MHAS,129,recovery_phase,final,483129,valid,,9648,0.0499999999999545
MHAS,129,wealth_by_sex,final,483129,valid,,9648,6.50999999999999
MHAS,129,wealth_within_low_education,final,483129,valid,,9648,3.2800000000002
MHAS,130,recovery_phase,final,483130,valid,,9644,0.0600000000001728
MHAS,130,wealth_by_sex,final,483130,valid,,9644,6.04999999999996
MHAS,130,wealth_within_low_education,final,483130,valid,,9644,3.29999999999995
MHAS,131,recovery_phase,final,483131,valid,,9603,0.0499999999999545
MHAS,131,wealth_by_sex,final,483131,valid,,9603,8.93999999999983
MHAS,131,wealth_within_low_education,final,483131,valid,,9603,3.94999999999982
MHAS,132,recovery_phase,final,483132,valid,,9597,0.0599999999999454
MHAS,132,wealth_by_sex,final,483132,valid,,9597,6.6400000000001
MHAS,132,wealth_within_low_education,final,483132,valid,,9597,3.90999999999985
MHAS,133,recovery_phase,final,483133,valid,,9599,0.0499999999999545
MHAS,133,wealth_by_sex,final,483133,valid,,9599,7.1099999999999
MHAS,133,wealth_within_low_education,final,483133,valid,,9599,3.67000000000007
MHAS,134,recovery_phase,final,483134,valid,,9602,0.0499999999999545
MHAS,134,wealth_by_sex,final,483134,valid,,9602,7.8900000000001
MHAS,134,wealth_within_low_education,final,483134,valid,,9602,3.69000000000005
MHAS,135,recovery_phase,final,483135,valid,,9683,0.0499999999999545
MHAS,135,wealth_by_sex,final,483135,valid,,9683,7.58999999999992
MHAS,135,wealth_within_low_education,final,483135,valid,,9683,3.25999999999999
MHAS,136,recovery_phase,final,483136,valid,,9546,0.0499999999999545
MHAS,136,wealth_by_sex,final,483136,valid,,9546,6.95000000000005
MHAS,136,wealth_within_low_education,final,483136,valid,,9546,3.41000000000008
MHAS,137,recovery_phase,final,483137,valid,,9604,0.0499999999999545
MHAS,137,wealth_by_sex,final,483137,valid,,9604,6.90999999999985
MHAS,137,wealth_within_low_education,final,483137,valid,,9604,3.50999999999999
MHAS,138,recovery_phase,final,483138,valid,,9537,0.0499999999999545
MHAS,138,wealth_by_sex,final,483138,valid,,9537,7.6099999999999
