path,bytes,sha256
tables/supplementary/TableS11_focused_baseline.csv,1115,218d873a6c478b0a0df06e41189f0d13a8c75f624e27ea1792da0dde758bb1ce
tables/supplementary/TableS12_focused_support.csv,2852,974406676f6b50bd2e454322b0f2a7be79cca11d330904f9ed13e6331190459c
tables/supplementary/TableS13_internal_calibration.csv,2137,f1f61633c6d4cdaa4e1bdb5a2e0f76dc5ec5076935c351cd591a683dcf71e769
tables/supplementary/TableS14_item_mapping.csv,104583,e7e88437c8b5fd6f88f8eca5da5e1c73ef0233f856d3805ebb8f4c9b694c486f
tables/supplementary/TableS15_state_dictionary.csv,1005,3a4ae8ba8f453f7758bc2268d19dad811682a9b67daa7ba033faa39100bda436
tables/supplementary/TableS16_cross_cohort_heterogeneity.csv,1246,e0d908ac48e828f5dccead7730c0ca7d7a45472166e32be98b72671addd03b12
tables/supplementary/TableS17_all_pairwise_independent_cohort_contrasts.csv,8639,b9a138091193e64f4943ebeb2f7e6bd00a08c69575087e0a11da8210fa8b2918
tables/supplementary/TableS18_bootstrap_monte_carlo_stability.csv,32873,e381eb48e90fcc1c51c44932b25e852a25e2f6b707157c1fa0ccf38aa69e16a8
tables/supplementary/TableS19_bootstrap_replicate_qc.csv,1649,91225ec3bd59f39f22fbd01586059cc78caedb4cd1261bd4d4db4cac6828b035
tables/supplementary/TableS20_primary_six_block_decomposition.csv,8450,b1e137a6ff2882fae33f6281e3b3de95373afda2411a9bf41e97545a6f8c39d4
tables/supplementary/TableS21_household_vs_stratified_psu_inference.csv,14836,3e6553da762a8b9258d199084bd23c0fdc62bbbb9ec7fa5403916de5f01bbb33
tables/Table1_cohort_flow_and_support.csv,804,200116a73b6f92e847a2f6cdb718151c355f155a0f7d06de2a40d01aa7dfc891
tables/Table2_primary_education_wealth_results.csv,647,0844178742afc7ad5c096494799a83f6e666d1db83c995d2a7a20e2e4d53189a
tables/Table3A_focused_absolute_levels.csv,2692,5415e8f456071528295b34c2cccd078754afcb974ea5d23e7a32a1a0e7ba5e3c
tables/Table3B_focused_six_block_decomposition.csv,1577,998960ececbf124180783e2052fb7cd4e466a2753cfdab7ef0cc23dc2115bb26
tables/TABLE_TITLES_AND_NOTES.md,1451,0343f0a3cabd0fa70e99a101fc31ac30c16e38cb26d74b99e5b44bf220d93218
