wealth_entry_wave,q33,q67,cut_method,resampled_person_frequency,unique_sampled_persons,replicate,cohort
7,94000,301560,weighted_empirical,1059,654,382,HRS
8,84800,316000,weighted_empirical,903,591,382,HRS
9,92000,331500,weighted_empirical,1025,627,382,HRS
10,44000,270000,weighted_empirical,1876,1168,382,HRS
11,68900,282500,weighted_empirical,1376,866,382,HRS
12,35000,246500,weighted_empirical,1311,831,382,HRS
13,80000,315000,weighted_empirical,1617,1030,382,HRS
14,57000,326500,weighted_empirical,1149,739,382,HRS
15,70000,401000,weighted_empirical,1313,851,382,HRS
2,50200,166000,weighted_empirical,11038,6987,383,HRS
3,71700,190000,weighted_empirical,1807,1148,383,HRS
4,63000,207500,weighted_empirical,3966,2490,383,HRS
5,64000,244525,weighted_empirical,1615,1030,383,HRS
6,84600,276600,weighted_empirical,1778,1133,383,HRS
7,85200,290000,weighted_empirical,1099,677,383,HRS
8,88700,316000,weighted_empirical,943,610,383,HRS
9,92000,367000,weighted_empirical,1001,623,383,HRS
10,44500,275000,weighted_empirical,1903,1203,383,HRS
11,70000,283501.97647929,weighted_empirical,1313,839,383,HRS
12,52200,311000,weighted_empirical,1282,817,383,HRS
13,79000,321000,weighted_empirical,1704,1094,383,HRS
14,54000,288000,weighted_empirical,1183,751,383,HRS
15,70000,371000,weighted_empirical,1335,846,383,HRS
2,53000,170000,weighted_empirical,11038,6992,384,HRS
3,72000,215000,weighted_empirical,1828,1170,384,HRS
4,58500,199000,weighted_empirical,3830,2465,384,HRS
5,65000,229000,weighted_empirical,1536,984,384,HRS
6,78950,286000,weighted_empirical,1792,1133,384,HRS
7,91600,312005,weighted_empirical,1166,720,384,HRS
8,88700,324000,weighted_empirical,914,579,384,HRS
9,95000,350500,weighted_empirical,1043,662,384,HRS
10,54000,275000,weighted_empirical,1960,1226,384,HRS
11,76000,288000,weighted_empirical,1332,851,384,HRS
12,55000,321000,weighted_empirical,1329,835,384,HRS
13,65000,308000,weighted_empirical,1710,1066,384,HRS
14,78000,353000,weighted_empirical,1180,736,384,HRS
15,72600,377000,weighted_empirical,1309,828,384,HRS
2,52000,168000,weighted_empirical,10926,6919,385,HRS
3,69060,197000,weighted_empirical,1811,1121,385,HRS
4,60000,205500,weighted_empirical,3893,2463,385,HRS
5,72600,250000,weighted_empirical,1581,996,385,HRS
6,84500,275000,weighted_empirical,1755,1095,385,HRS
7,85000,290000,weighted_empirical,1104,691,385,HRS
8,89000,373000,weighted_empirical,1022,650,385,HRS
9,95000,345000,weighted_empirical,961,612,385,HRS
10,50000,275000,weighted_empirical,1984,1225,385,HRS
11,71000,277000,weighted_empirical,1325,860,385,HRS
12,52500,303000,weighted_empirical,1366,878,385,HRS
13,77679,321000,weighted_empirical,1663,1043,385,HRS
14,81500,337500,weighted_empirical,1207,739,385,HRS
15,113000,425000,weighted_empirical,1369,870,385,HRS
2,50000,168500,weighted_empirical,11048,6976,386,HRS
3,73000,203000,weighted_empirical,1802,1140,386,HRS
4,63503,205000,weighted_empirical,3868,2465,386,HRS
5,70000,232000,weighted_empirical,1657,1020,386,HRS
6,84500,267700,weighted_empirical,1790,1130,386,HRS
7,84000,3e+05,weighted_empirical,1098,679,386,HRS
8,1e+05,330000,weighted_empirical,876,582,386,HRS
9,95000,316100,weighted_empirical,955,610,386,HRS
10,48000,263700,weighted_empirical,1956,1234,386,HRS
11,69523,284000,weighted_empirical,1341,838,386,HRS
12,48000,300500,weighted_empirical,1350,841,386,HRS
13,55500,316000,weighted_empirical,1723,1075,386,HRS
14,81500,344400,weighted_empirical,1155,757,386,HRS
15,113000,393000,weighted_empirical,1348,868,386,HRS
2,52000,165000,weighted_empirical,10978,6950,387,HRS
3,73000,204000,weighted_empirical,1841,1144,387,HRS
4,64000,212000,weighted_empirical,3943,2479,387,HRS
5,69000,258000,weighted_empirical,1628,1020,387,HRS
6,85600,274000,weighted_empirical,1804,1128,387,HRS
7,99500,313000,weighted_empirical,1071,684,387,HRS
8,105000,380000,weighted_empirical,935,583,387,HRS
9,92000,345000,weighted_empirical,976,629,387,HRS
10,55429.5803290095,280000,weighted_empirical,1931,1209,387,HRS
11,76000,290000,weighted_empirical,1428,875,387,HRS
12,62500,3e+05,weighted_empirical,1340,865,387,HRS
13,60000,293500,weighted_empirical,1654,1074,387,HRS
14,55000,321001,weighted_empirical,1126,721,387,HRS
15,83100,377250,weighted_empirical,1312,822,387,HRS
2,50800,165600,weighted_empirical,11107,7019,388,HRS
3,76500,208000,weighted_empirical,1754,1126,388,HRS
4,59500,209400,weighted_empirical,3883,2428,388,HRS
5,76500,245000,weighted_empirical,1684,1042,388,HRS
6,73000,272400,weighted_empirical,1839,1143,388,HRS
7,95000,312005,weighted_empirical,1082,682,388,HRS
8,92060,345000,weighted_empirical,963,606,388,HRS
9,100100,365000,weighted_empirical,959,629,388,HRS
10,50517,270000,weighted_empirical,1882,1185,388,HRS
11,67500,259000,weighted_empirical,1300,826,388,HRS
12,40000,295000,weighted_empirical,1307,843,388,HRS
13,73000,319000,weighted_empirical,1659,1070,388,HRS
14,73300,321001,weighted_empirical,1217,755,388,HRS
15,86700,375546.784283876,weighted_empirical,1331,835,388,HRS
2,50800,164503.478443053,weighted_empirical,11026,7003,389,HRS
3,80000,214000,weighted_empirical,1781,1124,389,HRS
4,66000,205000,weighted_empirical,3847,2466,389,HRS
5,70000,244525,weighted_empirical,1646,1024,389,HRS
6,85000,267700,weighted_empirical,1758,1115,389,HRS
7,85500.0000000001,331000,weighted_empirical,1064,675,389,HRS
8,98000,373000,weighted_empirical,946,597,389,HRS
9,1e+05,358243.979568332,weighted_empirical,956,611,389,HRS
10,50900,252000,weighted_empirical,1945,1223,389,HRS
11,71000,290000,weighted_empirical,1366,845,389,HRS
12,55000,323000,weighted_empirical,1357,869,389,HRS
13,64000,288000,weighted_empirical,1647,1046,389,HRS
14,85000,385000,weighted_empirical,1277,770,389,HRS
15,90000,375546.784283876,weighted_empirical,1351,848,389,HRS
2,52300,170178.263713917,weighted_empirical,11032,6978,390,HRS
3,67400,182000,weighted_empirical,1807,1151,390,HRS
4,61800,205000,weighted_empirical,3914,2450,390,HRS
5,81000,246000,weighted_empirical,1583,1022,390,HRS
6,91500,285500,weighted_empirical,1763,1139,390,HRS
7,86000,303000,weighted_empirical,1062,667,390,HRS
8,93500,345000,weighted_empirical,990,622,390,HRS
9,79000,316200,weighted_empirical,1015,646,390,HRS
10,42425,267000,weighted_empirical,1911,1208,390,HRS
11,80000,303000,weighted_empirical,1289,825,390,HRS
12,52500,300500,weighted_empirical,1411,848,390,HRS
13,70000,325000,weighted_empirical,1687,1062,390,HRS
14,65000,370000,weighted_empirical,1152,745,390,HRS
15,86700,408000,weighted_empirical,1351,848,390,HRS
2,50500,160000,weighted_empirical,10846,6962,391,HRS
3,77000,231400,weighted_empirical,1853,1151,391,HRS
4,63000,202500,weighted_empirical,3955,2481,391,HRS
5,65000,224000,weighted_empirical,1658,1036,391,HRS
6,80000,284000,weighted_empirical,1831,1136,391,HRS
7,84500,327000,weighted_empirical,1072,704,391,HRS
8,75000,311000,weighted_empirical,1000,647,391,HRS
9,103000,340000,weighted_empirical,1030,638,391,HRS
10,44000,260000,weighted_empirical,1870,1205,391,HRS
11,82800,306000,weighted_empirical,1306,826,391,HRS
12,52200,295000,weighted_empirical,1345,861,391,HRS
13,82500,316000,weighted_empirical,1738,1103,391,HRS
14,55000,342400,weighted_empirical,1181,738,391,HRS
15,73500,410000,weighted_empirical,1282,839,391,HRS
2,51005,159516,weighted_empirical,10977,6958,392,HRS
3,69916.308081652,202000,weighted_empirical,1827,1158,392,HRS
4,63500,209900,weighted_empirical,3928,2470,392,HRS
5,68000,224800,weighted_empirical,1684,1035,392,HRS
6,78950,274000,weighted_empirical,1691,1100,392,HRS
7,89000,290000,weighted_empirical,1129,682,392,HRS
8,92000,393500,weighted_empirical,897,589,392,HRS
9,100100,338000,weighted_empirical,1037,645,392,HRS
10,55400,286000,weighted_empirical,1920,1230,392,HRS
11,56000,282500,weighted_empirical,1321,849,392,HRS
12,56000,328000,weighted_empirical,1313,827,392,HRS
13,65000,308000,weighted_empirical,1713,1086,392,HRS
14,73000,315500,weighted_empirical,1219,758,392,HRS
15,90000,435000,weighted_empirical,1311,829,392,HRS
2,51000,164900,weighted_empirical,11040,7003,393,HRS
3,76500,211000,weighted_empirical,1759,1146,393,HRS
4,65147,212000,weighted_empirical,3864,2452,393,HRS
5,69000,242000,weighted_empirical,1650,1008,393,HRS
6,85000,270800,weighted_empirical,1791,1140,393,HRS
7,98900,329000,weighted_empirical,1110,710,393,HRS
8,103000,360500,weighted_empirical,990,615,393,HRS
9,94000,410000,weighted_empirical,999,621,393,HRS
10,54000,274300,weighted_empirical,1900,1196,393,HRS
11,60000,266000,weighted_empirical,1352,852,393,HRS
12,62000,324000,weighted_empirical,1351,850,393,HRS
13,88000,315060,weighted_empirical,1713,1081,393,HRS
14,61199,340000,weighted_empirical,1135,719,393,HRS
15,80000,355000,weighted_empirical,1313,826,393,HRS
2,51000,165000,weighted_empirical,11182,6992,394,HRS
3,78000,222000,weighted_empirical,1749,1127,394,HRS
4,61300,205700,weighted_empirical,3812,2435,394,HRS
5,67420,234000,weighted_empirical,1708,1041,394,HRS
6,80000,286000,weighted_empirical,1792,1107,394,HRS
7,95000,338000,weighted_empirical,1104,682,394,HRS
8,76250,320700,weighted_empirical,960,596,394,HRS
9,88000,317600,weighted_empirical,1018,632,394,HRS
10,54500,268300,weighted_empirical,1904,1206,394,HRS
11,59000,282500,weighted_empirical,1335,842,394,HRS
12,52200,328000,weighted_empirical,1310,857,394,HRS
13,66500,313000,weighted_empirical,1635,1048,394,HRS
14,79500,3e+05,weighted_empirical,1150,747,394,HRS
15,83100,371000,weighted_empirical,1308,827,394,HRS
2,52500,168000,weighted_empirical,11106,7060,395,HRS
3,69700,193000,weighted_empirical,1747,1106,395,HRS
4,61500,202500,weighted_empirical,3854,2410,395,HRS
5,70000,242000,weighted_empirical,1538,991,395,HRS
6,81500,280500,weighted_empirical,1709,1099,395,HRS
7,79799,323500,weighted_empirical,1065,680,395,HRS
8,89000,330000,weighted_empirical,970,622,395,HRS
9,72800,289000,weighted_empirical,1046,656,395,HRS
10,53200,281000,weighted_empirical,1935,1219,395,HRS
11,67000,260000,weighted_empirical,1461,914,395,HRS
12,56000,305800,weighted_empirical,1302,818,395,HRS
13,77300,296000,weighted_empirical,1735,1084,395,HRS
14,66000,321000,weighted_empirical,1210,744,395,HRS
15,86700,371000,weighted_empirical,1289,828,395,HRS
2,51500,166000,weighted_empirical,11070,6980,396,HRS
3,72000,205500,weighted_empirical,1806,1145,396,HRS
4,65000,202500,weighted_empirical,3842,2453,396,HRS
5,72000,232000,weighted_empirical,1615,1033,396,HRS
6,77500,286000,weighted_empirical,1786,1125,396,HRS
7,82662,323500,weighted_empirical,1083,690,396,HRS
8,92060,348000,weighted_empirical,976,610,396,HRS
9,89000,316200,weighted_empirical,986,627,396,HRS
10,54500,266500,weighted_empirical,1931,1204,396,HRS
11,70000,282500,weighted_empirical,1333,871,396,HRS
12,45400,285000,weighted_empirical,1351,847,396,HRS
13,70000,317300,weighted_empirical,1706,1098,396,HRS
14,57000,310000,weighted_empirical,1211,753,396,HRS
15,81546.9897689713,375546.784283876,weighted_empirical,1271,826,396,HRS
2,50000,160500,weighted_empirical,11086,7053,397,HRS
3,77050,211000,weighted_empirical,1802,1120,397,HRS
4,60725,214000,weighted_empirical,3892,2472,397,HRS
5,72000,242700,weighted_empirical,1616,1039,397,HRS
6,88100,301500,weighted_empirical,1794,1140,397,HRS
7,85850,290000,weighted_empirical,1042,659,397,HRS
8,90705.6365809907,318000,weighted_empirical,941,601,397,HRS
9,101000,389000,weighted_empirical,958,622,397,HRS
10,45000,267000,weighted_empirical,1958,1236,397,HRS
11,73500,284003,weighted_empirical,1332,838,397,HRS
12,62500,321000,weighted_empirical,1311,852,397,HRS
13,77300,316400,weighted_empirical,1669,1056,397,HRS
14,60000,356000,weighted_empirical,1184,755,397,HRS
15,86700,383000,weighted_empirical,1382,865,397,HRS
2,51400,168000,weighted_empirical,11076,6994,398,HRS
3,68000,195000,weighted_empirical,1778,1130,398,HRS
4,64000,205700,weighted_empirical,3854,2459,398,HRS
5,81600,276000,weighted_empirical,1626,1039,398,HRS
6,85000,274000,weighted_empirical,1810,1133,398,HRS
7,85000,293848.058894935,weighted_empirical,1067,686,398,HRS
8,90200,337000,weighted_empirical,973,609,398,HRS
9,83000,321000,weighted_empirical,1011,642,398,HRS
10,61000,285000,weighted_empirical,1917,1217,398,HRS
11,56000,259000,weighted_empirical,1320,854,398,HRS
12,54000,298000,weighted_empirical,1330,846,398,HRS
13,60300,305000,weighted_empirical,1728,1089,398,HRS
14,81050,340000,weighted_empirical,1146,736,398,HRS
15,113000,384000,weighted_empirical,1331,861,398,HRS
2,49800,166000,weighted_empirical,11135,7039,399,HRS
3,80050,213000,weighted_empirical,1731,1125,399,HRS
4,60600,212500,weighted_empirical,3835,2428,399,HRS
5,77000,257500,weighted_empirical,1585,1016,399,HRS
6,80000,275000,weighted_empirical,1719,1117,399,HRS
7,85850,299500,weighted_empirical,1143,712,399,HRS
8,84800,362000,weighted_empirical,977,609,399,HRS
9,95000,311000,weighted_empirical,983,621,399,HRS
10,57000,285000,weighted_empirical,1965,1211,399,HRS
11,68550,272500,weighted_empirical,1377,862,399,HRS
12,50000,288200,weighted_empirical,1343,836,399,HRS
13,86000,335815.475729423,weighted_empirical,1715,1086,399,HRS
14,65000,385000,weighted_empirical,1152,722,399,HRS
15,69000,393000,weighted_empirical,1307,828,399,HRS
2,49500,164503.478443053,weighted_empirical,11093,6971,400,HRS
3,73000,204500,weighted_empirical,1757,1106,400,HRS
4,59300,199000,weighted_empirical,3912,2489,400,HRS
5,69000,231200,weighted_empirical,1575,987,400,HRS
6,77000,269000,weighted_empirical,1826,1153,400,HRS
7,91600,330600,weighted_empirical,1104,687,400,HRS
8,84800,337000,weighted_empirical,939,607,400,HRS
9,95000,320000,weighted_empirical,988,646,400,HRS
10,47000,257800,weighted_empirical,1946,1213,400,HRS
11,59000,275000,weighted_empirical,1350,841,400,HRS
12,77300,352000,weighted_empirical,1292,826,400,HRS
13,75000,305000,weighted_empirical,1706,1069,400,HRS
14,65000,302000,weighted_empirical,1173,744,400,HRS
15,80000,383000,weighted_empirical,1306,846,400,HRS
2,51150,166000,weighted_empirical,11080,7043,401,HRS
3,67500,186000,weighted_empirical,1767,1115,401,HRS
4,63503,2e+05,weighted_empirical,3920,2441,401,HRS
5,79000,242000,weighted_empirical,1637,1014,401,HRS
6,88000,270800,weighted_empirical,1758,1128,401,HRS
7,87500,299500,weighted_empirical,1108,697,401,HRS
8,96700,348000,weighted_empirical,929,587,401,HRS
9,84000,301000,weighted_empirical,1084,686,401,HRS
10,47000,265000,weighted_empirical,1911,1213,401,HRS
11,76000,310000,weighted_empirical,1374,868,401,HRS
12,52200,305800,weighted_empirical,1325,839,401,HRS
13,64000,313000,weighted_empirical,1612,1011,401,HRS
14,58000,313000,weighted_empirical,1174,739,401,HRS
15,86700,360000,weighted_empirical,1288,819,401,HRS
2,53000,168022,weighted_empirical,10922,6926,402,HRS
3,78000,211400,weighted_empirical,1796,1154,402,HRS
4,61000,213000,weighted_empirical,3947,2459,402,HRS
5,74000,249650,weighted_empirical,1577,1012,402,HRS
6,84200,286500,weighted_empirical,1799,1150,402,HRS
7,70000,286200,weighted_empirical,1097,691,402,HRS
8,84800,348000,weighted_empirical,959,591,402,HRS
9,90000,316200,weighted_empirical,1023,636,402,HRS
10,42000,255000,weighted_empirical,1983,1202,402,HRS
11,74000,292000,weighted_empirical,1280,836,402,HRS
12,40000,298600,weighted_empirical,1303,840,402,HRS
13,77300,324000,weighted_empirical,1729,1058,402,HRS
14,83000,321001,weighted_empirical,1179,758,402,HRS
15,68000,309500,weighted_empirical,1373,846,402,HRS
2,51000,169000,weighted_empirical,11106,6990,403,HRS
3,77050,195000,weighted_empirical,1892,1164,403,HRS
4,57000,197000,weighted_empirical,3783,2420,403,HRS
5,65000,222000,weighted_empirical,1674,1016,403,HRS
6,84500,279000,weighted_empirical,1791,1124,403,HRS
7,85300,329000,weighted_empirical,1007,646,403,HRS
8,84800,345000,weighted_empirical,916,599,403,HRS
9,90000,317600,weighted_empirical,1003,650,403,HRS
10,50502,281600,weighted_empirical,1940,1235,403,HRS
11,67000,292000,weighted_empirical,1288,822,403,HRS
12,60000,303000,weighted_empirical,1360,838,403,HRS
13,77300,317300,weighted_empirical,1723,1101,403,HRS
14,76300,340000,weighted_empirical,1153,743,403,HRS
15,92000,373000,weighted_empirical,1331,853,403,HRS
2,52000,166000,weighted_empirical,11143,7001,404,HRS
3,78501,211000,weighted_empirical,1725,1117,404,HRS
4,58500,199000,weighted_empirical,3845,2411,404,HRS
5,65000,234000,weighted_empirical,1579,1006,404,HRS
6,89000,290000,weighted_empirical,1815,1135,404,HRS
7,80512,302000,weighted_empirical,1083,689,404,HRS
8,84800,337000,weighted_empirical,1032,645,404,HRS
9,84000,304000,weighted_empirical,994,646,404,HRS
10,43000,271500,weighted_empirical,1872,1197,404,HRS
11,70000,286500,weighted_empirical,1267,842,404,HRS
12,69600,360000,weighted_empirical,1325,848,404,HRS
13,66000,316000,weighted_empirical,1727,1087,404,HRS
14,73000,311000,weighted_empirical,1212,780,404,HRS
15,68200,322500,weighted_empirical,1348,857,404,HRS
2,54500,167200,weighted_empirical,11202,7008,405,HRS
3,74000,215000,weighted_empirical,1713,1106,405,HRS
4,65000,209500,weighted_empirical,3763,2392,405,HRS
5,63600,234000,weighted_empirical,1589,1035,405,HRS
6,91500,285500,weighted_empirical,1872,1141,405,HRS
7,95000,292000,weighted_empirical,1117,696,405,HRS
8,89000,345000,weighted_empirical,934,598,405,HRS
9,94000,302000,weighted_empirical,1009,633,405,HRS
10,49000,266500,weighted_empirical,1909,1201,405,HRS
11,67000,285000,weighted_empirical,1361,828,405,HRS
12,39500,305800,weighted_empirical,1326,850,405,HRS
13,65000,316000,weighted_empirical,1732,1089,405,HRS
14,77000,385800,weighted_empirical,1103,710,405,HRS
15,69000,408000,weighted_empirical,1337,832,405,HRS
2,52475,168600,weighted_empirical,10991,6929,406,HRS
3,69700,202000,weighted_empirical,1809,1142,406,HRS
4,60043,201000,weighted_empirical,3956,2476,406,HRS
5,66600,232000,weighted_empirical,1553,992,406,HRS
6,74400,267700,weighted_empirical,1746,1124,406,HRS
7,99000,310000,weighted_empirical,1121,684,406,HRS
8,94000,337000,weighted_empirical,989,630,406,HRS
9,108300,340000,weighted_empirical,956,617,406,HRS
10,42600,240000,weighted_empirical,1897,1209,406,HRS
11,71000,288000,weighted_empirical,1358,848,406,HRS
12,52200,277700,weighted_empirical,1332,839,406,HRS
13,60000,3e+05,weighted_empirical,1759,1101,406,HRS
14,75000,344400,weighted_empirical,1247,797,406,HRS
15,83100,4e+05,weighted_empirical,1253,807,406,HRS
2,52500,171000,weighted_empirical,11076,7007,407,HRS
3,77000,206000,weighted_empirical,1711,1105,407,HRS
4,62600,199000,weighted_empirical,3792,2431,407,HRS
5,75000,274300,weighted_empirical,1630,1013,407,HRS
6,88000,270800,weighted_empirical,1901,1172,407,HRS
7,85200,281000,weighted_empirical,1084,688,407,HRS
8,96700,380000,weighted_empirical,903,570,407,HRS
9,90000,317000,weighted_empirical,1065,656,407,HRS
10,55429.5803290095,275000,weighted_empirical,1871,1205,407,HRS
11,76000,285000,weighted_empirical,1366,840,407,HRS
12,49000,298000,weighted_empirical,1324,855,407,HRS
13,55400,302000,weighted_empirical,1685,1071,407,HRS
14,85000,393500,weighted_empirical,1196,745,407,HRS
15,82000,401000,weighted_empirical,1363,852,407,HRS
2,52278,168500,weighted_empirical,10997,6983,408,HRS
3,78000,209000,weighted_empirical,1848,1154,408,HRS
4,59000,205500,weighted_empirical,3762,2426,408,HRS
5,65050,242000,weighted_empirical,1592,1006,408,HRS
6,80000,281000,weighted_empirical,1808,1155,408,HRS
7,80512,309000,weighted_empirical,1207,712,408,HRS
8,88700,348000,weighted_empirical,955,600,408,HRS
9,72800,311000,weighted_empirical,1085,658,408,HRS
10,56802.2535330576,258000,weighted_empirical,1914,1222,408,HRS
11,60000,295000,weighted_empirical,1330,837,408,HRS
12,56000,279000,weighted_empirical,1303,837,408,HRS
13,72500,332000,weighted_empirical,1652,1052,408,HRS
14,103000,385000,weighted_empirical,1163,741,408,HRS
15,105000,383000,weighted_empirical,1351,851,408,HRS
2,51100,165000,weighted_empirical,11079,7033,409,HRS
3,71050,193000,weighted_empirical,1751,1126,409,HRS
4,59300,209000,weighted_empirical,3831,2432,409,HRS
5,73000,255700,weighted_empirical,1592,1020,409,HRS
6,83000,269000,weighted_empirical,1761,1145,409,HRS
7,85000,281000,weighted_empirical,1052,673,409,HRS
8,96500,348000,weighted_empirical,977,613,409,HRS
9,103000,340000,weighted_empirical,1002,646,409,HRS
10,56000,285000,weighted_empirical,1947,1238,409,HRS
11,67500,288000,weighted_empirical,1390,841,409,HRS
12,77000,321000,weighted_empirical,1344,829,409,HRS
13,73000,293800,weighted_empirical,1710,1084,409,HRS
14,55000,385000,weighted_empirical,1196,758,409,HRS
15,86700,377000,weighted_empirical,1335,841,409,HRS
2,51200,163000,weighted_empirical,11206,7099,410,HRS
3,78705,211000,weighted_empirical,1733,1108,410,HRS
4,62000,201000,weighted_empirical,3854,2442,410,HRS
5,65000,231200,weighted_empirical,1644,1010,410,HRS
6,85000,283000,weighted_empirical,1808,1155,410,HRS
7,90000,323500,weighted_empirical,1055,669,410,HRS
8,82000,311000,weighted_empirical,889,574,410,HRS
9,90000,340000,weighted_empirical,922,594,410,HRS
10,50502,282500,weighted_empirical,1964,1230,410,HRS
11,60000,283501.97647929,weighted_empirical,1327,855,410,HRS
12,60000,3e+05,weighted_empirical,1346,850,410,HRS
13,60300,293800,weighted_empirical,1650,1056,410,HRS
14,91707.9896504878,385000,weighted_empirical,1241,778,410,HRS
15,1e+05,377500,weighted_empirical,1328,849,410,HRS
2,53851.6121681535,170500,weighted_empirical,11000,6973,411,HRS
3,75000,213000,weighted_empirical,1814,1122,411,HRS
4,66000,208000,weighted_empirical,3825,2431,411,HRS
5,72000,272000,weighted_empirical,1657,1031,411,HRS
6,90000,3e+05,weighted_empirical,1815,1121,411,HRS
7,88000,290000,weighted_empirical,1090,690,411,HRS
8,88700,348000,weighted_empirical,982,630,411,HRS
9,77500,272000,weighted_empirical,1013,618,411,HRS
10,55429.5803290095,285000,weighted_empirical,1902,1174,411,HRS
11,73500,306000,weighted_empirical,1333,840,411,HRS
12,52200,252000,weighted_empirical,1351,856,411,HRS
13,75005,335000,weighted_empirical,1656,1071,411,HRS
14,79500,340000,weighted_empirical,1147,724,411,HRS
15,69000,360000,weighted_empirical,1382,851,411,HRS
2,50400,167000,weighted_empirical,11036,6967,412,HRS
3,73000,197500,weighted_empirical,1779,1150,412,HRS
4,60750,209400,weighted_empirical,3823,2410,412,HRS
5,70000,245000,weighted_empirical,1670,1060,412,HRS
6,83500,284000,weighted_empirical,1807,1129,412,HRS
7,79500,309000,weighted_empirical,1092,716,412,HRS
8,83000,320700,weighted_empirical,956,622,412,HRS
9,90000,309000,weighted_empirical,995,624,412,HRS
10,54500,265000,weighted_empirical,1978,1238,412,HRS
11,67000,286500,weighted_empirical,1328,837,412,HRS
12,50000,321000,weighted_empirical,1302,839,412,HRS
13,80350,335815.475729423,weighted_empirical,1670,1069,412,HRS
14,85000,393800,weighted_empirical,1197,737,412,HRS
15,1e+05,367000,weighted_empirical,1334,845,412,HRS
2,49537,162300,weighted_empirical,11187,7061,413,HRS
3,72000,214000,weighted_empirical,1708,1114,413,HRS
4,61000,205000,weighted_empirical,3787,2448,413,HRS
5,63000,224800,weighted_empirical,1621,1043,413,HRS
6,83000,285000,weighted_empirical,1772,1112,413,HRS
7,68000,313000,weighted_empirical,1080,677,413,HRS
8,95000,337000,weighted_empirical,979,611,413,HRS
9,79500,332000,weighted_empirical,996,621,413,HRS
10,50502,260000,weighted_empirical,1948,1209,413,HRS
11,68900,260000,weighted_empirical,1387,857,413,HRS
12,60030,290800,weighted_empirical,1355,844,413,HRS
13,79000,316000,weighted_empirical,1646,1050,413,HRS
14,87000,360000,weighted_empirical,1178,767,413,HRS
15,74900,333000,weighted_empirical,1323,823,413,HRS
2,52000,168000,weighted_empirical,11069,6961,414,HRS
3,72000,215000,weighted_empirical,1803,1143,414,HRS
4,65200,208000,weighted_empirical,3962,2482,414,HRS
5,70000,239000,weighted_empirical,1556,993,414,HRS
6,86500,288388,weighted_empirical,1869,1159,414,HRS
7,85000,293000,weighted_empirical,1165,716,414,HRS
8,98000,348000,weighted_empirical,911,600,414,HRS
9,89000,325000,weighted_empirical,1055,663,414,HRS
10,54500,278000,weighted_empirical,1920,1216,414,HRS
11,63000,284000,weighted_empirical,1236,828,414,HRS
12,60030,285000,weighted_empirical,1275,828,414,HRS
13,77500,305000,weighted_empirical,1672,1066,414,HRS
14,77000,385800,weighted_empirical,1184,759,414,HRS
15,83100,362000,weighted_empirical,1290,864,414,HRS
2,52341.3950253814,168022,weighted_empirical,11070,7010,415,HRS
3,77000,195000,weighted_empirical,1742,1123,415,HRS
4,66000,211200,weighted_empirical,3894,2449,415,HRS
5,73000,226825,weighted_empirical,1636,1027,415,HRS
6,75000,275000,weighted_empirical,1806,1143,415,HRS
7,85850,299500,weighted_empirical,1077,664,415,HRS
8,87000,345000,weighted_empirical,1041,637,415,HRS
9,84200,316100,weighted_empirical,1010,628,415,HRS
10,61000,269000,weighted_empirical,1873,1193,415,HRS
11,76000,275000,weighted_empirical,1293,831,415,HRS
12,52200,256000,weighted_empirical,1363,863,415,HRS
13,64000,302000,weighted_empirical,1703,1072,415,HRS
14,73000,356000,weighted_empirical,1120,729,415,HRS
15,85900,373000,weighted_empirical,1339,860,415,HRS
2,51000,165800,weighted_empirical,11270,7100,416,HRS
3,72600,208000,weighted_empirical,1737,1101,416,HRS
4,58500,202500,weighted_empirical,3947,2470,416,HRS
5,69000,246000,weighted_empirical,1502,986,416,HRS
6,80000,281200,weighted_empirical,1722,1106,416,HRS
7,84000,270000,weighted_empirical,1090,694,416,HRS
8,96700,381000,weighted_empirical,963,622,416,HRS
9,89000,340000,weighted_empirical,1004,625,416,HRS
10,56802.2535330576,275000,weighted_empirical,1867,1181,416,HRS
11,70000,295000,weighted_empirical,1315,836,416,HRS
12,75000,357000,weighted_empirical,1332,845,416,HRS
13,75150,313000,weighted_empirical,1681,1048,416,HRS
14,83800,396000,weighted_empirical,1200,766,416,HRS
15,81000,408000,weighted_empirical,1337,865,416,HRS
2,51533,168000,weighted_empirical,11091,7009,417,HRS
3,71500,208000,weighted_empirical,1748,1145,417,HRS
4,60600,208000,weighted_empirical,3908,2468,417,HRS
5,65050,239000,weighted_empirical,1612,1010,417,HRS
6,80000,270800,weighted_empirical,1862,1165,417,HRS
7,86000,302000,weighted_empirical,1054,688,417,HRS
8,94000,330000,weighted_empirical,940,587,417,HRS
9,90000,331500,weighted_empirical,970,618,417,HRS
10,55400,275000,weighted_empirical,1964,1221,417,HRS
11,71000,280000,weighted_empirical,1369,873,417,HRS
12,40000,3e+05,weighted_empirical,1363,860,417,HRS
13,84016,328200,weighted_empirical,1715,1076,417,HRS
14,52000,321000,weighted_empirical,1107,736,417,HRS
15,85900,370000,weighted_empirical,1264,812,417,HRS
2,50700,165000,weighted_empirical,10925,7018,418,HRS
3,78800,211000,weighted_empirical,1799,1180,418,HRS
4,63200,205500,weighted_empirical,3943,2471,418,HRS
5,65550,239000,weighted_empirical,1607,1018,418,HRS
6,80000,278000,weighted_empirical,1738,1106,418,HRS
